genome_type	family	genus	subclade	annotation_combination	length_bin_start	length_bin_end	n_proteins
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	225	250	11
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	250	275	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	275	300	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	300	325	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	325	350	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	350	375	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	375	400	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	400	425	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	450	475	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	500	525	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	COG only	550	575	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	50	75	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	75	100	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	100	125	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	125	150	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	150	175	18
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	250	275	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	275	300	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	300	325	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO + Pfam	425	450	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO only	150	175	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	KO only	400	425	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	25	50	54
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	50	75	125
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	75	100	74
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	100	125	41
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	125	150	42
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	150	175	20
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	175	200	18
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	200	225	23
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	225	250	14
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	250	275	16
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	275	300	17
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	300	325	16
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	325	350	19
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	350	375	11
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	375	400	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	400	425	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	425	450	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	450	475	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	475	500	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	500	525	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	525	550	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	550	575	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	575	600	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	600	625	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	650	675	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	No annotation	975	1000	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	25	50	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	50	75	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	75	100	17
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	100	125	13
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	125	150	36
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	150	175	16
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	175	200	23
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	200	225	17
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	225	250	14
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	250	275	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	275	300	20
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	300	325	26
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	325	350	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	350	375	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	375	400	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	400	425	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	450	475	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	475	500	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	500	525	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	525	550	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.2.N7	Pfam only	975	1000	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	75	100	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	275	300	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	300	325	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	325	350	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	350	375	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	375	400	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	450	475	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO	775	800	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	25	50	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	50	75	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	75	100	18
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	100	125	24
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	125	150	33
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	150	175	41
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	175	200	42
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	200	225	36
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	225	250	41
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	250	275	53
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	275	300	55
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	300	325	48
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	325	350	56
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	350	375	52
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	375	400	37
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	400	425	24
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	425	450	36
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	450	475	31
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	475	500	21
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	500	525	15
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	525	550	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	550	575	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	575	600	10
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	600	625	11
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	625	650	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	650	675	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	675	700	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	700	725	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	725	750	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	750	775	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	775	800	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	800	825	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	825	850	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	850	875	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	875	900	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	900	925	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	950	975	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	975	1000	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	1000	1025	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	1050	1075	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	1125	1150	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	1350	1375	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	1375	1400	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + KO + Pfam	1475	1500	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	50	75	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	75	100	17
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	100	125	20
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	125	150	26
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	150	175	26
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	175	200	26
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	200	225	18
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	225	250	34
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	250	275	31
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	275	300	26
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	300	325	31
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	325	350	27
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	350	375	14
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	375	400	29
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	400	425	21
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	425	450	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	450	475	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	475	500	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	500	525	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	525	550	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	550	575	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	575	600	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	600	625	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	650	675	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	675	700	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	750	775	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	800	825	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	825	850	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	975	1000	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	1025	1050	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG + Pfam	1050	1075	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	25	50	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	50	75	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	100	125	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	125	150	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	150	175	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	175	200	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	200	225	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	225	250	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	275	300	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	300	325	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	325	350	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	350	375	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	375	400	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	400	425	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	425	450	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	450	475	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	550	575	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	COG only	600	625	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	50	75	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	75	100	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	125	150	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	150	175	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	275	300	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	300	325	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO + Pfam	425	450	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO only	150	175	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	KO only	400	425	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	25	50	15
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	50	75	27
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	75	100	25
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	100	125	13
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	125	150	12
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	150	175	10
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	175	200	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	200	225	6
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	225	250	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	250	275	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	275	300	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	300	325	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	325	350	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	350	375	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	375	400	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	400	425	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	425	450	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	450	475	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	525	550	3
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	550	575	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	575	600	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	650	675	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	No annotation	925	950	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	25	50	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	75	100	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	100	125	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	125	150	7
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	150	175	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	175	200	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	200	225	4
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	225	250	5
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	250	275	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	275	300	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	300	325	8
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	325	350	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	350	375	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	400	425	2
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	425	450	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	450	475	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	475	500	1
SAG	Pelagibacteraceae	Parvipelagibacter	Ib.N7	Pfam only	525	550	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO	75	100	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO	225	250	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO	350	375	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO	900	925	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	50	75	12
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	75	100	19
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	100	125	26
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	125	150	36
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	150	175	44
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	175	200	44
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	200	225	42
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	225	250	43
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	250	275	43
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	275	300	39
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	300	325	34
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	325	350	43
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	350	375	38
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	375	400	28
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	400	425	20
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	425	450	36
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	450	475	25
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	475	500	20
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	500	525	10
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	525	550	8
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	550	575	11
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	575	600	10
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	600	625	9
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	625	650	8
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	650	675	3
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	675	700	8
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	700	725	5
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	725	750	3
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	750	775	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	775	800	4
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	800	825	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	825	850	4
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	850	875	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	875	900	4
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	900	925	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	925	950	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	950	975	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	975	1000	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1000	1025	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1025	1050	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1050	1075	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1125	1150	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1350	1375	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1375	1400	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + KO + Pfam	1500	1525	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	50	75	4
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	75	100	15
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	100	125	27
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	125	150	19
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	150	175	17
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	175	200	19
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	200	225	20
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	225	250	24
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	250	275	24
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	275	300	21
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	300	325	24
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	325	350	9
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	350	375	15
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	375	400	20
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	400	425	7
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	425	450	9
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	450	475	4
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	475	500	3
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	500	525	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	525	550	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	550	575	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	575	600	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	600	625	4
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	675	700	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	800	825	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG + Pfam	950	975	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	50	75	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	75	100	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	100	125	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	125	150	5
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	150	175	2
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	175	200	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	200	225	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	225	250	1
SAG	Pelagibacteraceae	Pelagibacter	Ia.1.I	COG only	250	275	2
